timestamp,latitude,longitude,speed_kmh
2024-03-15T07:28:40.500000,-27.4829936,151.0298027,42.7
2024-03-15T07:28:43,-27.4833664,151.0296178,47.5
2024-03-15T07:28:45.500000,-27.483399,151.0296273,36.7
2024-03-15T07:28:48,-27.4836579,151.0293554,37.2
2024-03-15T07:28:50.500000,-27.4839645,151.0289878,47.2
2024-03-15T07:28:53,-27.4841553,151.0287407,38.5
2024-03-15T07:28:55.500000,-27.4844555,151.0284759,39.6
2024-03-15T07:28:58,-27.4847264,151.0281414,48.4
2024-03-15T07:29:00.500000,-27.485077,151.0278904,44.0
2024-03-15T07:29:03,-27.4853388,151.0274957,48.3
2024-03-15T07:29:05.500000,-27.4856468,151.0272186,41.4
2024-03-15T07:29:08,-27.4858724,151.0269638,44.2
2024-03-15T07:29:10.500000,-27.4861034,151.0266661,34.1
2024-03-15T07:29:13,-27.4861818,151.0267091,35.6
2024-03-15T07:29:15.500000,-27.4864097,151.0262319,35.6
2024-03-15T07:29:18,-27.4866954,151.0257609,46.6
2024-03-15T07:29:20.500000,-27.4869023,151.025374,49.3
2024-03-15T07:29:23,-27.4872094,151.0249513,46.7
2024-03-15T07:29:25.500000,-27.4875498,151.0244128,32.0
2024-03-15T07:29:28,-27.4876982,151.0240043,48.8
2024-03-15T07:29:30.500000,-27.4880427,151.0235517,35.8
2024-03-15T07:29:33,-27.4882598,151.0231556,41.9
2024-03-15T07:29:35.500000,-27.4886234,151.0226284,36.4
2024-03-15T07:29:38,-27.488805,151.0221793,47.5
2024-03-15T07:29:40.500000,-27.488877,151.0222836,45.1
2024-03-15T07:29:43,-27.4891712,151.0218464,43.7
2024-03-15T07:29:45.500000,-27.4893448,151.0213449,44.7
2024-03-15T07:29:48,-27.489617,151.0209738,45.0
2024-03-15T07:29:50.500000,-27.4898027,151.0204692,35.4
2024-03-15T07:29:53,-27.4901693,151.0200101,33.6
2024-03-15T07:29:55.500000,-27.4903194,151.0196222,38.7
2024-03-15T07:29:58,-27.4905478,151.0191308,39.1
2024-03-15T07:30:00.500000,-27.4908162,151.0186564,49.0
2024-03-15T07:30:03,-27.4910354,151.0183197,47.0
2024-03-15T07:30:05.500000,-27.4912764,151.0177763,30.4
2024-03-15T07:30:08,-27.4912948,151.0178105,43.6
2024-03-15T07:30:10.500000,-27.4915822,151.0174502,39.6
2024-03-15T07:30:13,-27.4917763,151.0169384,43.7
2024-03-15T07:30:15.500000,-27.4920978,151.0164417,32.4
2024-03-15T07:30:18,-27.4924043,151.0160797,30.0
2024-03-15T07:30:20.500000,-27.4925769,151.01556,45.7
2024-03-15T07:30:23,-27.4928701,151.0151305,33.5
2024-03-15T07:30:25.500000,-27.4931518,151.0147701,31.5
2024-03-15T07:30:28,-27.4934106,151.0142832,40.5
2024-03-15T07:30:30.500000,-27.4936148,151.0138265,32.7
2024-03-15T07:30:33,-27.4938149,151.0133091,44.1
2024-03-15T07:30:35.500000,-27.493911,151.013304,31.5
2024-03-15T07:30:38,-27.4941721,151.012946,33.9
2024-03-15T07:30:40.500000,-27.4943207,151.0124404,30.4
2024-03-15T07:30:43,-27.4945699,151.0119738,41.7
2024-03-15T07:30:45.500000,-27.4949107,151.0114753,35.2
2024-03-15T07:30:48,-27.4950605,151.0110283,46.3
2024-03-15T07:30:50.500000,-27.4953129,151.0106073,38.5
2024-03-15T07:30:53,-27.4955496,151.0101827,39.6
2024-03-15T07:30:55.500000,-27.4957915,151.0096821,39.4
2024-03-15T07:30:58,-27.4960699,151.0092576,34.6
2024-03-15T07:31:00.500000,-27.496424,151.0089242,37.4
2024-03-15T07:31:03,-27.4963464,151.0088277,37.1
2024-03-15T07:31:05.500000,-27.4966367,151.0084709,42.7
2024-03-15T07:31:08,-27.4968274,151.0079725,37.9
2024-03-15T07:31:10.500000,-27.4970995,151.0075211,46.3
2024-03-15T07:31:13,-27.4974181,151.0070918,33.2
2024-03-15T07:31:15.500000,-27.4975732,151.0066502,32.0
2024-03-15T07:31:18,-27.4977975,151.0061698,33.2
2024-03-15T07:31:20.500000,-27.4980768,151.0056345,35.5
2024-03-15T07:31:23,-27.4983387,151.0052523,47.4
2024-03-15T07:31:25.500000,-27.4985725,151.0048489,35.0
2024-03-15T07:31:28,-27.4988862,151.0042835,30.6
2024-03-15T07:31:30.500000,-27.4988088,151.0044221,45.3
2024-03-15T07:31:33,-27.4989954,151.003954,42.1
2024-03-15T07:31:35.500000,-27.4993352,151.0035798,36.2
2024-03-15T07:31:38,-27.499472,151.0031516,35.5
2024-03-15T07:31:40.500000,-27.4996899,151.0026824,49.6
2024-03-15T07:31:43,-27.4999152,151.0021808,49.4
2024-03-15T07:31:45.500000,-27.5001586,151.0018573,34.2
2024-03-15T07:31:48,-27.5003152,151.0013565,31.4
2024-03-15T07:31:50.500000,-27.5005746,151.0010106,43.8
2024-03-15T07:31:53,-27.5007578,151.0005959,45.7
2024-03-15T07:31:55.500000,-27.5011095,151.0001441,44.9
2024-03-15T07:31:58,-27.5015194,151.0002902,3.5
2024-03-15T07:32:03,-27.5011986,151.0005428,5.5
2024-03-15T07:32:08,-27.5015044,151.0006372,5.4
2024-03-15T07:32:13,-27.5014519,151.000633,3.6
2024-03-15T07:32:18,-27.5008848,151.000014,1.2
2024-03-15T07:32:23,-27.5013719,151.0002904,1.5
2024-03-15T07:32:28,-27.5010027,151.0004395,4.3
2024-03-15T07:32:33,-27.5013933,151.000216,5.4
2024-03-15T07:32:38,-27.5008611,151.0000209,1.8
2024-03-15T07:32:43,-27.5009715,151.0003943,2.5
2024-03-15T07:32:48,-27.5008841,151.0004695,4.3
2024-03-15T07:32:53,-27.501019,151.0004202,1.4
2024-03-15T07:32:58,-27.5014239,151.0002986,1.5
2024-03-15T07:33:03,-27.5013219,151.0003267,5.8
2024-03-15T07:33:08,-27.5011504,151.0003082,5.7
2024-03-15T07:33:13,-27.5014471,151.0001704,3.1
2024-03-15T07:33:18,-27.5013261,151.0005468,2.9
2024-03-15T07:33:23,-27.5014744,151.0005816,4.2
2024-03-15T07:33:28,-27.501373,151.0002057,2.4
2024-03-15T07:33:33,-27.5012179,151.0003221,0.5
2024-03-15T07:33:38,-27.5011147,151.0005297,0.2
2024-03-15T07:33:43,-27.5013244,151.0000653,0.8
2024-03-15T07:33:48,-27.5009431,151.0001183,4.1
2024-03-15T07:33:53,-27.5014781,151.0006068,4.4
2024-03-15T07:33:58,-27.5010669,151.0003325,3.8
2024-03-15T07:34:03,-27.5011864,150.9999778,1.3
2024-03-15T07:34:08,-27.5011599,151.0004171,2.5
2024-03-15T07:34:13,-27.5009998,151.0002648,4.5
2024-03-15T07:34:18,-27.5011864,151.0000752,1.9
2024-03-15T07:34:23,-27.5015133,151.0005697,0.5
2024-03-15T07:34:28,-27.5011593,151.0004068,2.0
2024-03-15T07:34:33,-27.5014342,151.0003846,0.7
2024-03-15T07:34:38,-27.5011287,151.0002093,2.4
2024-03-15T07:34:43,-27.5013714,151.0004322,2.0
2024-03-15T07:34:48,-27.5012143,151.0000694,5.2
2024-03-15T07:34:53,-27.5010225,151.0005445,3.0
2024-03-15T07:34:58,-27.5012465,151.0001986,4.7
2024-03-15T07:35:03,-27.5011055,151.0004513,3.9
2024-03-15T07:35:08,-27.5008609,151.000121,4.7
2024-03-15T07:35:13,-27.5010127,151.0000265,2.8
2024-03-15T07:35:18,-27.5008727,151.0005625,2.4
2024-03-15T07:35:23,-27.5011575,151.0000372,1.1
2024-03-15T07:35:28,-27.5015302,151.0005465,1.4
2024-03-15T07:35:33,-27.5012561,151.0000489,2.0
2024-03-15T07:35:38,-27.5009832,151.0001306,0.5
2024-03-15T07:35:43,-27.5014212,151.0000079,0.9
2024-03-15T07:35:48,-27.5014901,151.0000513,0.7
2024-03-15T07:35:53,-27.5011814,151.0001361,2.5
2024-03-15T07:35:58,-27.5014067,151.0001381,0.2
2024-03-15T07:36:03,-27.5011478,151.0000886,6.0
2024-03-15T07:36:08,-27.5012701,151.0003306,34.3
2024-03-15T07:36:11,-27.5009737,151.0006819,34.1
2024-03-15T07:36:14,-27.5008186,151.001153,39.2
2024-03-15T07:36:17,-27.5005689,151.0015292,30.0
2024-03-15T07:36:20,-27.5003036,151.0020299,38.5
2024-03-15T07:36:23,-27.5001177,151.0024557,38.1
2024-03-15T07:36:26,-27.4998203,151.0027488,27.8
2024-03-15T07:36:29,-27.4995877,151.0032913,34.2
2024-03-15T07:36:32,-27.4994201,151.0036009,37.5
2024-03-15T07:36:35,-27.4991994,151.0040317,22.5
2024-03-15T07:36:38,-27.4989997,151.0045527,29.1
2024-03-15T07:36:41,-27.4990126,151.0045122,30.1
2024-03-15T07:36:44,-27.4987676,151.0049751,25.1
2024-03-15T07:36:47,-27.4985677,151.0053985,28.4
2024-03-15T07:36:50,-27.4983216,151.0058958,39.2
2024-03-15T07:36:53,-27.4980025,151.0062462,34.1
2024-03-15T07:36:56,-27.4977001,151.0066767,28.6
2024-03-15T07:36:59,-27.497524,151.0072284,28.5
2024-03-15T07:37:02,-27.4973066,151.0076799,38.7
2024-03-15T07:37:05,-27.4969477,151.0081293,39.6
2024-03-15T07:37:08,-27.4967279,151.0085091,35.0
2024-03-15T07:37:11,-27.4964582,151.0089847,37.2
2024-03-15T07:37:14,-27.4964648,151.0090276,26.8
2024-03-15T07:37:17,-27.4963145,151.0095189,25.3
2024-03-15T07:37:20,-27.4960575,151.0099668,34.2
2024-03-15T07:37:23,-27.4958145,151.0104225,27.6
2024-03-15T07:37:26,-27.4954414,151.0108083,37.6
2024-03-15T07:37:29,-27.4952039,151.0111853,36.0
2024-03-15T07:37:32,-27.495007,151.0116951,26.3
2024-03-15T07:37:35,-27.4947593,151.0121609,38.0
2024-03-15T07:37:38,-27.4944675,151.0126304,27.5
2024-03-15T07:37:41,-27.4943068,151.0129955,34.1
2024-03-15T07:37:44,-27.4940565,151.0135473,35.1
2024-03-15T07:37:47,-27.4940724,151.0134974,26.0
2024-03-15T07:37:50,-27.4936918,151.0139605,34.7
2024-03-15T07:37:53,-27.4935596,151.0144065,22.1
2024-03-15T07:37:56,-27.4933066,151.0148777,37.0
2024-03-15T07:37:59,-27.4929406,151.0153371,24.6
2024-03-15T07:38:02,-27.4928111,151.0157832,22.5
2024-03-15T07:38:05,-27.4925294,151.0161615,34.5
2024-03-15T07:38:08,-27.4922664,151.016655,39.3
2024-03-15T07:38:11,-27.4920094,151.0171245,39.8
2024-03-15T07:38:14,-27.4917794,151.0176079,31.9
2024-03-15T07:38:17,-27.4914671,151.018023,38.9
2024-03-15T07:38:20,-27.4914604,151.0179695,24.5
2024-03-15T07:38:23,-27.4912161,151.0184434,38.8
2024-03-15T07:38:26,-27.4909397,151.0188933,30.1
2024-03-15T07:38:29,-27.4907812,151.0193798,22.4
2024-03-15T07:38:32,-27.4905518,151.0197529,22.9
2024-03-15T07:38:35,-27.4902866,151.020268,34.8
2024-03-15T07:38:38,-27.4899335,151.020597,32.6
2024-03-15T07:38:41,-27.4897975,151.0210769,22.1
2024-03-15T07:38:44,-27.4894453,151.0215102,22.7
2024-03-15T07:38:47,-27.4892923,151.0219672,31.6
2024-03-15T07:38:50,-27.4890548,151.0224193,39.7
2024-03-15T07:38:53,-27.489031,151.0224226,24.4
2024-03-15T07:38:56,-27.4887723,151.0228572,23.1
2024-03-15T07:38:59,-27.4883864,151.0233086,24.8
2024-03-15T07:39:02,-27.4882215,151.0237526,33.7
2024-03-15T07:39:05,-27.4878821,151.0240934,25.1
2024-03-15T07:39:08,-27.4875856,151.0245772,38.5
2024-03-15T07:39:11,-27.4873491,151.0250792,27.5
2024-03-15T07:39:14,-27.4871349,151.0254695,34.6
2024-03-15T07:39:17,-27.4868559,151.0259082,38.6
2024-03-15T07:39:20,-27.4865138,151.0264067,27.4
2024-03-15T07:39:23,-27.4862274,151.0267464,22.7
2024-03-15T07:39:26,-27.4863538,151.0267579,37.1
2024-03-15T07:39:29,-27.4860332,151.0270774,32.7
2024-03-15T07:39:32,-27.4857856,151.027418,30.5
2024-03-15T07:39:35,-27.4855038,151.0277284,33.4
2024-03-15T07:39:38,-27.4851414,151.0280688,36.1
2024-03-15T07:39:41,-27.484868,151.0283019,36.9
2024-03-15T07:39:44,-27.4845596,151.0285934,32.9
2024-03-15T07:39:47,-27.4842732,151.0289141,24.3
2024-03-15T07:39:50,-27.4840148,151.0292321,25.2
2024-03-15T07:39:53,-27.4837523,151.0295441,32.7
2024-03-15T07:39:56,-27.4835147,151.0297545,23.5
2024-03-15T07:39:59,-27.4835191,151.0298472,33.9
2024-03-15T07:40:02,-27.4831901,151.030011,39.4
2024-03-15T07:40:05,-27.4827801,151.0300307,25.3
2024-03-15T07:40:08,-27.4823727,151.0301855,27.5
2024-03-15T07:40:11,-27.481973,151.0303584,24.3
2024-03-15T07:40:14,-27.4815997,151.0304536,29.1
2024-03-15T07:40:17,-27.4813166,151.0306236,39.7
2024-03-15T07:40:20,-27.4808919,151.0307396,36.2
2024-03-15T07:40:23,-27.4805026,151.0308457,37.5
2024-03-15T07:40:26,-27.4801278,151.0310991,22.9
2024-03-15T07:40:29,-27.4798381,151.0312337,38.7
2024-03-15T07:40:32,-27.4794666,151.0313968,4.7
2024-03-15T07:40:37,-27.479506,151.031302,2.8
2024-03-15T07:40:42,-27.4798779,151.0313927,4.6
2024-03-15T07:40:47,-27.4798653,151.0311091,4.4
2024-03-15T07:40:52,-27.4800394,151.0313632,5.3
2024-03-15T07:40:57,-27.4798996,151.0315488,2.9
2024-03-15T07:41:02,-27.4795902,151.0309756,3.4
2024-03-15T07:41:07,-27.4797185,151.0310392,4.5
2024-03-15T07:41:12,-27.4796051,151.0312931,6.6
2024-03-15T07:41:17,-27.4798151,151.0312144,3.5
2024-03-15T07:41:22,-27.4801026,151.0309759,3.8
2024-03-15T07:41:27,-27.4799648,151.0311427,2.9
2024-03-15T07:41:32,-27.4797929,151.03088,2.7
2024-03-15T07:41:37,-27.4797427,151.0315235,2.6
2024-03-15T07:41:42,-27.4800535,151.0308625,0.3
2024-03-15T07:41:47,-27.4797898,151.0315035,5.9
2024-03-15T07:41:52,-27.4795313,151.0313465,6.7
2024-03-15T07:41:57,-27.4798881,151.0312339,3.7
2024-03-15T07:42:02,-27.4798818,151.0311771,5.8
2024-03-15T07:42:07,-27.4795468,151.0311726,3.2
2024-03-15T07:42:12,-27.4798797,151.0309225,6.2
2024-03-15T07:42:17,-27.4798924,151.0309229,4.8
2024-03-15T07:42:22,-27.4796308,151.0313146,3.4
2024-03-15T07:42:27,-27.4794726,151.0313299,4.5
2024-03-15T07:42:32,-27.479782,151.0308981,2.2
2024-03-15T07:42:37,-27.4799582,151.0312255,1.9
2024-03-15T07:42:42,-27.4796209,151.030939,4.2
2024-03-15T07:42:47,-27.4801435,151.0308609,4.3
2024-03-15T07:42:52,-27.4795959,151.0312399,3.8
2024-03-15T07:42:57,-27.4796323,151.0310959,6.9
2024-03-15T07:43:02,-27.4801111,151.0309104,2.5
2024-03-15T07:43:07,-27.4801338,151.0313569,4.8
2024-03-15T07:43:12,-27.4796779,151.0313352,0.3
2024-03-15T07:43:17,-27.4801178,151.0309361,1.1
2024-03-15T07:43:22,-27.48009,151.0311746,1.8
2024-03-15T07:43:27,-27.4794623,151.0309216,2.9
2024-03-15T07:43:32,-27.4800278,151.0313026,2.8
2024-03-15T07:43:37,-27.4797137,151.0309132,1.8
2024-03-15T07:43:42,-27.4800638,151.0309423,5.9
2024-03-15T07:43:47,-27.4797373,151.0311417,3.0
2024-03-15T07:43:52,-27.4798246,151.0308836,6.6
2024-03-15T07:43:57,-27.4798061,151.0310599,0.4
2024-03-15T07:44:02,-27.479533,151.0310587,4.5
2024-03-15T07:44:07,-27.480137,151.0313534,1.1
2024-03-15T07:44:12,-27.4797052,151.031504,4.5
2024-03-15T07:44:17,-27.4795769,151.0311205,33.5
2024-03-15T07:44:19.500000,-27.4800577,151.0308546,42.6
2024-03-15T07:44:22,-27.4804512,151.0308161,44.2
2024-03-15T07:44:24.500000,-27.480732,151.0306234,39.1
2024-03-15T07:44:27,-27.4811466,151.0305644,47.2
2024-03-15T07:44:29.500000,-27.4814318,151.0304222,33.2
2024-03-15T07:44:32,-27.4818508,151.0302668,39.6
2024-03-15T07:44:34.500000,-27.4822853,151.0301196,38.6
2024-03-15T07:44:37,-27.482641,151.0299701,39.4
2024-03-15T07:44:39.500000,-27.4830218,151.0298377,47.2
2024-03-15T07:44:42,-27.4832843,151.0296774,42.4
2024-03-15T07:44:44.500000,-27.4833744,151.0296171,49.9
2024-03-15T07:44:47,-27.4835766,151.0293835,48.0
2024-03-15T07:44:49.500000,-27.4838835,151.0290832,32.3
2024-03-15T07:44:52,-27.4841575,151.0287061,30.7
2024-03-15T07:44:54.500000,-27.4845236,151.0285152,37.2
2024-03-15T07:44:57,-27.4847861,151.028122,48.2
2024-03-15T07:44:59.500000,-27.4850895,151.0278596,33.8
2024-03-15T07:45:02,-27.4852654,151.027506,44.7
2024-03-15T07:45:04.500000,-27.4856295,151.0273142,49.8
2024-03-15T07:45:07,-27.4859433,151.026918,32.9
2024-03-15T07:45:09.500000,-27.4861059,151.026608,48.9
2024-03-15T07:45:12,-27.4861467,151.0265914,44.0
2024-03-15T07:45:14.500000,-27.4864342,151.0261636,39.6
2024-03-15T07:45:17,-27.4866246,151.0257678,34.2
2024-03-15T07:45:19.500000,-27.4869481,151.0253933,46.9
2024-03-15T07:45:22,-27.487201,151.0248315,42.0
2024-03-15T07:45:24.500000,-27.4874691,151.024473,37.9
2024-03-15T07:45:27,-27.4877002,151.0240183,34.8
2024-03-15T07:45:29.500000,-27.4879931,151.0235888,42.1
2024-03-15T07:45:32,-27.4883309,151.0231282,49.0
2024-03-15T07:45:34.500000,-27.48865,151.0227431,46.7
2024-03-15T07:45:37,-27.4889106,151.0222138,43.9
2024-03-15T07:45:39.500000,-27.4887949,151.0222474,45.5
2024-03-15T07:45:42,-27.4890389,151.0218023,41.8
2024-03-15T07:45:44.500000,-27.4893791,151.021323,45.9
2024-03-15T07:45:47,-27.4896585,151.0208994,37.1
2024-03-15T07:45:49.500000,-27.4897842,151.0205344,30.0
2024-03-15T07:45:52,-27.4901466,151.0199805,42.1
2024-03-15T07:45:54.500000,-27.4903187,151.0195753,42.3
2024-03-15T07:45:57,-27.4905349,151.0192183,46.2
2024-03-15T07:45:59.500000,-27.4908957,151.0186621,47.3
2024-03-15T07:46:02,-27.4910706,151.018353,30.2
2024-03-15T07:46:04.500000,-27.4913286,151.0178,31.3
2024-03-15T07:46:07,-27.4913158,151.0177855,46.5
2024-03-15T07:46:09.500000,-27.4915872,151.0174564,39.5
2024-03-15T07:46:12,-27.4917782,151.0168878,47.2
2024-03-15T07:46:14.500000,-27.4921253,151.0164943,47.0
2024-03-15T07:46:17,-27.4924127,151.0160884,38.7
2024-03-15T07:46:19.500000,-27.4925496,151.015541,34.2
2024-03-15T07:46:22,-27.492802,151.015187,41.5
2024-03-15T07:46:24.500000,-27.4931407,151.0146836,42.1
2024-03-15T07:46:27,-27.4932882,151.0142038,42.6
2024-03-15T07:46:29.500000,-27.4936086,151.0137526,36.9
2024-03-15T07:46:32,-27.4937907,151.0132771,43.2
2024-03-15T07:46:34.500000,-27.4938249,151.013357,43.1
2024-03-15T07:46:37,-27.4940351,151.0128656,49.9
2024-03-15T07:46:39.500000,-27.4943188,151.0124707,38.5
2024-03-15T07:46:42,-27.4945421,151.0119424,33.0
2024-03-15T07:46:44.500000,-27.4948628,151.011606,32.2
2024-03-15T07:46:47,-27.4950553,151.0111378,43.2
2024-03-15T07:46:49.500000,-27.4954091,151.0106373,41.1
2024-03-15T07:46:52,-27.4956292,151.010159,37.2
2024-03-15T07:46:54.500000,-27.4959167,151.0098158,31.1
2024-03-15T07:46:57,-27.4961326,151.009302,38.2
2024-03-15T07:46:59.500000,-27.4963442,151.0088069,31.7
2024-03-15T07:47:02,-27.4963499,151.0088035,47.1
2024-03-15T07:47:04.500000,-27.4966184,151.0084331,48.6
2024-03-15T07:47:07,-27.4969086,151.0079798,46.6
2024-03-15T07:47:09.500000,-27.4971345,151.0074479,36.3
2024-03-15T07:47:12,-27.4973379,151.0070786,44.2
2024-03-15T07:47:14.500000,-27.497648,151.0065831,37.2
2024-03-15T07:47:17,-27.4978833,151.0062141,46.6
2024-03-15T07:47:19.500000,-27.498087,151.0056874,32.9
2024-03-15T07:47:22,-27.4983892,151.0052756,38.6
2024-03-15T07:47:24.500000,-27.4986489,151.0048473,49.7
2024-03-15T07:47:27,-27.4989229,151.004423,48.9
2024-03-15T07:47:29.500000,-27.4988522,151.0043795,47.2
2024-03-15T07:47:32,-27.4990366,151.0038599,32.9
2024-03-15T07:47:34.500000,-27.4992294,151.0035572,32.3
2024-03-15T07:47:37,-27.4994825,151.0031178,34.0
2024-03-15T07:47:39.500000,-27.4996655,151.0026817,39.4
2024-03-15T07:47:42,-27.499962,151.0023148,48.8
2024-03-15T07:47:44.500000,-27.5001168,151.0018022,34.5
2024-03-15T07:47:47,-27.5004205,151.0014526,39.4
2024-03-15T07:47:49.500000,-27.5006134,151.0009451,35.0
2024-03-15T07:47:52,-27.5007849,151.0005255,38.0
2024-03-15T07:47:54.500000,-27.5010998,151.0002208,42.1
